Blog Title,Blog Date,Author Name,Blog Link,Thumbnail Link
Vogue’s guide to building a trousseau that you can wear now and forever,8 September 2021,Vanshika Jain,https://www.vogue.in/fashion/content/vogues-guide-to-building-a-trousseau,https://assets.vogue.in/photos/61385749f64076448fd1fc5a/1:1/w_1600%2Cc_limit/BvlgariWeddingEdit2.jpg
Ganesh Chaturthi 2021: Here are the festive kurtas you need in your closet,8 September 2021,Naheed Driver    Esha Gupta,https://www.vogue.in/fashion/content/ganesh-chaturthi-2021-here-are-the-festive-kurtas-you-need-in-your-closet,https://assets.vogue.in/photos/6135c82fa6a067def0f259b4/1:1/w_1600%2Cc_limit/ShilpaShetty_GanpatiLook.jpg
"Yes, You Can Actually Watch the 2021 Met Gala This Year—Here’s How ",7 September 2021,Christian Allaire,https://www.vogue.in/news/content/watch-the-2021-met-gala-live,https://assets.vogue.in/photos/61378fdaa6a067def0f259dd/1:1/w_1600%2Cc_limit/GettyImages-1147430733.jpeg
5 ways you can style the new Bvlgari mangalsutra,7 September 2021,Megha Sharma,https://www.vogue.in/fashion/content/5-ways-you-can-style-the-new-bvlgari-mangalsutra,https://assets.vogue.in/photos/61374a90f64076448fd1fc4b/1:1/w_1600%2Cc_limit/BVLGARI%2520POST%25203.jpg
Spiritual alignment is the cornerstone behind this new gender-fluid jewellery line,7 September 2021,Priyanka Khanna,https://www.vogue.in/fashion/content/get-to-know-ley-mettz-a-new-gender-fluid-jewellery-label,https://assets.vogue.in/photos/6135e890c1378b783965cbc4/1:1/w_1600%2Cc_limit/LeyMettz_3.jpg
5 times Deepika Padukone confirmed joggers are having a moment,7 September 2021,Devki Bhatt,https://www.vogue.in/fashion/content/5-times-deepika-padukone-confirmed-joggers-are-having-a-moment,https://assets.vogue.in/photos/613602cba6a067def0f259c0/1:1/w_1600%2Cc_limit/deepik-padukone-athleisure.jpg
The humble headscarf is 2021’s chicest accessory,6 September 2021,Chloe Chou    Priyanka Kapadia,https://www.vogue.in/fashion/content/the-humble-headscarf-is-2021s-chicest-accessory,https://assets.vogue.in/photos/6131e60ba6a067def0f2599e/1:1/w_1600%2Cc_limit/Olivia%2520Rodrigo%2520Silk%2520Scarf.jpg
The pandemic’s impact on India’s resort wear market,6 September 2021,Praachi Raniwala,https://www.vogue.in/fashion/content/the-pandemics-impact-on-indias-resort-wear-market,https://assets.vogue.in/photos/6131f2d9f64076448fd1fc03/1:1/w_1600%2Cc_limit/MiraKapoor_ResortWear.jpg
A guide to commissioning bespoke jewellery,4 September 2021,Archana Thani,https://www.vogue.in/fashion/content/a-guide-to-buying-bespoke-jewellery,https://assets.vogue.in/photos/6131ddb8f64076448fd1fbee/1:1/w_1600%2Cc_limit/Deepika_PadukoneGettyImages-543094816.jpg
New call to action for protecting garment workers in Bangladesh and Sri Lanka,3 September 2021,Meera Navlakha,https://www.vogue.in/fashion/content/new-call-to-action-for-protecting-garment-workers-in-bangladesh-and-sri-lanka,https://assets.vogue.in/photos/6131fff2f64076448fd1fc07/1:1/w_1600%2Cc_limit/Ekaya_MG_9828-p1felkrho117kc5g5ro1qq4lqf.jpg
Salma Hayek’s Best Fashion Moments Are About More Than Sex Appeal,3 September 2021,Janelle Okwodu,https://www.vogue.in/fashion/gallery/salma-hayeks-best-fashion-moments-and-style-evolution,https://assets.vogue.in/photos/6131ea5ef64076448fd1fbf1/1:1/w_1600%2Cc_limit/00_promo.jpg
7 sustainable fashion and beauty shopping platforms for the conscious consumer ,3 September 2021,Namrata Kedar,https://www.vogue.in/fashion/content/7-sustainable-fashion-and-beauty-shopping-platforms-to-shop-from,https://assets.vogue.in/photos/61307f47a9a5aad0d3657dbd/1:1/w_1600%2Cc_limit/in-d.co.jpg
Bulgari and Priyanka Chopra Jonas announce the launch of an India-exclusive design,2 September 2021,Meera Navlakha,https://www.vogue.in/fashion/content/bulgari-and-priyanka-chopra-jonas-announce-the-launch-of-an-india-exclusive-design,https://assets.vogue.in/photos/6130be718f517eb31be66ab3/1:1/w_1600%2Cc_limit/PriyankaChopra.jpg
Ananya Panday’s Instagram feed has us rooting for denim,2 September 2021,Devki Bhatt,https://www.vogue.in/fashion/content/ananya-pandays-instagram-denim-style-lessons,https://assets.vogue.in/photos/61308721a9a5aad0d3657dbf/1:1/w_1600%2Cc_limit/AnanyaPanday_TieDye.jpg
The best lehengas from India Couture Week 2021,2 September 2021,Praachi Raniwala,https://www.vogue.in/fashion/content/the-best-lehengas-we-spotted-at-india-couture-week-2021,https://assets.vogue.in/photos/612df7a2a9a5aad0d3657d6e/1:1/w_1600%2Cc_limit/Suneet_Varma_India_Couture_Week_2021_7.jpg
TIME TO BUY,1 September 2021,Rishna Shah,https://www.vogue.in/fashion/content/the-watches-to-buy-now,https://assets.vogue.in/photos/612dc87995bc394a4898be8e/1:1/w_1600%2Cc_limit/Montblanc_1858-geosphere-limited-edition-1858-2.jpg
Sara Ali Khan serves style inspiration for the upcoming festive season,1 September 2021,Devki Bhatt,https://www.vogue.in/fashion/content/sara-ali-khan-serves-lehenga-inspiration-for-the-upcoming-festive-season,https://assets.vogue.in/photos/61236ab88733032148fe1b5b/1:1/w_1600%2Cc_limit/Sara%2520Ali%2520khan%2520Red%2520lehenga.jpg
Kunal Rawal and Sonam Kapoor Ahuja on how couture is becoming far democratic ,31 August 2021,Nupur Sarvaiya,https://www.vogue.in/fashion/content/kunal-rawal-and-sonam-kapoor-ahuja-on-how-couture-is-becoming-democratic-and-gender-fluid,https://assets.vogue.in/photos/612cdae595bc394a4898be4c/1:1/w_1600%2Cc_limit/Kunal%2520Rawal%2520&%2520Sonam%2520Kapoor%2520for%2520ICW%2520-%2520Vision%2520Quest.jpg
All the statement blouses to bookmark from India Couture Week 2021,30 August 2021,Hasina Khatib,https://www.vogue.in/fashion/content/all-the-statement-blouses-to-bookmark-from-india-couture-week-2021,https://assets.vogue.in/photos/612cab04a9a5aad0d3657d0d/1:1/w_1600%2Cc_limit/Manish_Malhotra_India_Couture_Week_2021_1.jpg
The Rise of the Resin Ring,30 August 2021,Meera Navlakha,https://www.vogue.in/fashion/content/resin-rings-are-the-new-jewellery-addition-you-need-right-now,https://assets.vogue.in/photos/612c93ea8f517eb31be66a1a/1:1/w_1600%2Cc_limit/Resin%2520Rings.jpg
Dolce & Gabbana Is Bringing NFTs To The Traditional World Of Couture,30 August 2021,Dana Thomas,https://www.vogue.in/fashion/content/dolce-and-gabbana-is-bringing-nfts-to-the-traditional-world-of-couture,https://assets.vogue.in/photos/612c97028f517eb31be66a1b/1:1/w_1600%2Cc_limit/00.Dress%2520From%2520a%2520Dream.jpg
Rahul Mishra on the changing definition of Indian couture,30 August 2021,Praachi Raniwala,https://www.vogue.in/fashion/content/rahul-mishra-on-the-changing-definition-of-indian-couture,https://assets.vogue.in/photos/612a01bb8f517eb31be669c5/1:1/w_1600%2Cc_limit/RahulMishra_4.jpg
Anju Modi at India Couture Week 2021,30 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-anju-modi,https://assets.vogue.in/photos/612bc2258f517eb31be66a02/1:1/w_1600%2Cc_limit/Anju_Modi_India_Couture_Week_2021_9.jpg
Kunal Rawal at India Couture Week 2021,30 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-kunal-rawal,https://assets.vogue.in/photos/612bbe5895bc394a4898bdf9/1:1/w_1600%2Cc_limit/Kunal_Rawal_India_Couture_Week_2021_15.jpg
Rahul Mishra at India Couture Week 2021,30 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-rahul-mishra,https://assets.vogue.in/photos/612bc461a9a5aad0d3657cd5/1:1/w_1600%2Cc_limit/Rahul_Mishra_India_Couture_Week_2021_10.jpg
Tarun Tahiliani at India Couture Week 2021,29 August 2021,Vogue.in,https://www.vogue.in/fashion-shows/gallery/india-couture-week-2021-designer-tarun-tahiliani,https://assets.vogue.in/photos/612afa448f517eb31be669e2/1:1/w_1600%2Cc_limit/Tarun_Tahiliani_India_Couture_Week_7.jpg
Rohit Gandhi + Rahul Khanna at India Couture Week 2021,29 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-rohit-gandhi-rahul-khanna,https://assets.vogue.in/photos/612afca995bc394a4898bde9/1:1/w_1600%2Cc_limit/Rohit_Gandhi_Rahul_Khanna_India_Couture_Week_10.jpg
Anamika Khanna at India Couture Week 2021,29 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-anamika-khanna,https://assets.vogue.in/photos/612af89695bc394a4898bdd6/1:1/w_1600%2Cc_limit/Anamika_Khanna_India_Couture_Week_8.jpg
“It is a celebration of colour and craft”: Tarun Tahiliani on his latest couture outing,29 August 2021,Nupur Sarvaiya,https://www.vogue.in/fashion/content/tarun-tahiliani-new-couture-collection-is-a-celebration-of-colour-and-craft,https://assets.vogue.in/photos/612a40d98f517eb31be669d0/1:1/w_1600%2Cc_limit/TarunTahiliani_5.jpeg
Falguni Shane Peacock’s latest couture outing borrows inspiration from the Taj Mahal ,28 August 2021,Nupur Sarvaiya,https://www.vogue.in/fashion/content/falguni-shane-peacocks-latest-couture-outing-borrows-inspiration-from-the-taj-mahal,https://assets.vogue.in/photos/6129fd71a9a5aad0d3657ca6/1:1/w_1600%2Cc_limit/Falguni_Shane_India_Couture_Week_2021_1.jpg
Met Gala Themes Over the Years: A Look Back at Many First Mondays in May,28 August 2021,,https://www.vogue.in/fashion/content/met-gala-themes-over-the-years-a-look-back-at-many-first-mondays-in-may,https://assets.vogue.in/photos/6128e4ed8911a08cef3892f1/1:1/w_1600%2Cc_limit/00-promo-met-gala-twenty-years.jpg
Falguni Shane Peacock at India Couture Week 2021,28 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-falguni-shane-peacock,https://assets.vogue.in/photos/6129b1a695bc394a4898bdc2/1:1/w_1600%2Cc_limit/Falguni_Shane_India_Couture_Week_2021_6.jpg
Reynu Taandon at India Couture Week 2021,28 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-reynu-taandon,https://assets.vogue.in/photos/61294e596626bd375442c2a1/1:1/w_1600%2Cc_limit/Reynu_Taandon_India_Couture_Week_2021_14.jpg
Varun Bahl at India Couture Week 2021,28 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-varun-bahl,https://assets.vogue.in/photos/612951195d4f1ac6964ef9d0/1:1/w_1600%2Cc_limit/Varun_Bahl_India_Couture_Week_2021_10.jpg
5 poolside looks of Priyanka Chopra that we are bookmarking for future travel plans.  ,27 August 2021,Devki Bhatt,https://www.vogue.in/fashion/content/5-poolside-looks-by-priyanka-chopra-we-are-bookmarking-for-future-travel-plans,https://assets.vogue.in/photos/61275c775d4f1ac6964ef98b/1:1/w_1600%2Cc_limit/PriyankaChopra_Swimmwear.jpg
That cotton tote you carry isn’t as planet-friendly as it seems,27 August 2021,Meera Navlakha,https://www.vogue.in/fashion/content/are-cotton-totes-really-that-environmental-friendly,https://assets.vogue.in/photos/6128f09b6626bd375442c299/1:1/w_1600%2Cc_limit/GettyImages-1279376722.jpg
What does Mira Rajput Kapoor look for in a handbag? We find out,27 August 2021,Praachi Raniwala,https://www.vogue.in/fashion/content/mira-kapoor-wears-the-new-louis-vuitton-capucines-bag,https://assets.vogue.in/photos/612760166626bd375442c24f/1:1/w_1600%2Cc_limit/MK%2520x%2520LV32679THOp.jpg
Amit GT at India Couture Week 2021,27 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-amit-gt,https://assets.vogue.in/photos/612865f78911a08cef3892e7/1:1/w_1600%2Cc_limit/Amit_GT_India_Couture_Week_2021_10.jpg
Shantanu & Nikhil at India Couture Week 2021,27 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-shantanu-and-nikhil,https://assets.vogue.in/photos/612864405d4f1ac6964ef9a4/1:1/w_1600%2Cc_limit/Shantanu_Nikhil_India_Couture_Week_2021_4.jpg
Ashima - Leena at India Couture Week 2021,27 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-ashima-leena,https://assets.vogue.in/photos/612861978911a08cef3892d6/1:1/w_1600%2Cc_limit/Ashima_Leena_India_Couture_Week_2021_8.jpg
Shantanu & Nikhil champion edgy glamour with their couture collection ,26 August 2021,Praachi Raniwala,https://www.vogue.in/fashion/content/shantanu-and-nikhil-champion-edgy-glamour-with-their-couture-collection,https://assets.vogue.in/photos/612764968911a08cef3892c2/1:1/w_1600%2Cc_limit/Shantanu&Nikhil_10.jpg
"In Dubai, Bayt Damas is a luxury time capsule that brings together names like Sabyasachi Jewellery, Graff and Mikimoto",26 August 2021,Akanksha Kamath,https://www.vogue.in/fashion/content/sabyasachi-jewellery-is-now-available-to-shop-at-bayt-damas-dubai,https://assets.vogue.in/photos/612631ad4eb80d0a044c8666/1:1/w_1600%2Cc_limit/Bayt%2520Damas%2520x%2520Sabyasachi.jpg
7 items to steal from your man’s closet right now,26 August 2021,Priyanka Kapadia    Chloe Chou,https://www.vogue.in/fashion/content/8-fashion-trends-to-share-with-your-boyfriend,https://assets.vogue.in/photos/61260c296b9d539ed2dfd1d2/1:1/w_1600%2Cc_limit/Alia%2520Bhatt.jpg
Amit Aggarwal’s 2021 couture collection celebrates authenticity and innovation,26 August 2021,Vinita Makhija,https://www.vogue.in/fashion/content/amit-aggarwals-2021-couture-collection-celebrates-authenticity-and-innovation,https://assets.vogue.in/photos/612666ba8911a08cef389296/1:1/w_1600%2Cc_limit/Amit%2520Aggarwal%2520-%2520Metanoia%2520-%2520Campaign%2520Images%2520(1).jpg
Amit Aggarwal at India Couture Week 2021,26 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-amit-aggarwal,https://assets.vogue.in/photos/612714138911a08cef3892a6/1:1/w_1600%2Cc_limit/Amit_Aggarwal_India-Couture_Week_2021_5.jpg
Dolly J at India Couture Week 2021,26 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-dolly-j,https://assets.vogue.in/photos/612711655d4f1ac6964ef96a/1:1/w_1600%2Cc_limit/DollyJ_India_Couture_Week_2021_10.jpg
Pankaj & Nidhi at India Couture Week 2021,26 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-pankaj-and-nidhi,https://assets.vogue.in/photos/61270dee8911a08cef38929c/1:1/w_1600%2Cc_limit/Pankaj_Nidhi_India_Couture_Week_2021_10.jpg
Beyoncé wears more than 200 carats of diamonds in a new Tiffany campaign ,25 August 2021,Sarah Spellings,https://www.vogue.in/fashion/content/beyonce-jay-z-new-tiffany-campaign,https://assets.vogue.in/photos/6126202a4eb80d0a044c8660/1:1/w_1600%2Cc_limit/240481195_3077423909247104_7651085004137944000_n.jpg
Manish Malhotra’s latest bridal couture line is all about colour,25 August 2021,Vinita Makhija,https://www.vogue.in/fashion/content/manish-malhotras-latest-bridal-couture-line-is-all-about-colour,https://assets.vogue.in/photos/6125e673ee080057ad334ec9/1:1/w_1600%2Cc_limit/Manish_Malhotra_Kriti_Sanon.jpg
The jewellery brands you need to know about now,25 August 2021,Priyanka Parkash,https://www.vogue.in/fashion/content/the-jewellery-brands-you-need-to-buy-now,https://assets.vogue.in/photos/6124e357ee080057ad334e83/1:1/w_1600%2Cc_limit/Galaxy_ZaavorrConceptShoot.jpg
Siddartha Tytler at India Couture Week 2021,25 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-siddartha-tytler,https://assets.vogue.in/photos/6125c13d6b9d539ed2dfd1a5/1:1/w_1600%2Cc_limit/Siddartha_Tytler_India_Couture_Week_2021_3.jpg
Gaurav Gupta at India Couture Week 2021,25 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-gaurav-gupta,https://assets.vogue.in/photos/61252df5ee080057ad334eaa/1:1/w_1600%2Cc_limit/Gaurav_Gupta_India_Couture_Week_2021_2.jpg
Suneet Varma at India Couture Week 2021,25 August 2021,Vogue.in,https://www.vogue.in/fashion/gallery/india-couture-week-2021-designer-suneet-varma,https://assets.vogue.in/photos/612529a1ee080057ad334e9e/1:1/w_1600%2Cc_limit/Suneet_Varma_India_Couture_Week_2021_9.jpg
Gaurav Gupta’s couture 2021/22 collection is a celestial postcard from the cosmos,24 August 2021,Hasina Khatib,https://www.vogue.in/fashion/content/gaurav-guptas-couture-202122-collection-is-a-celestial-postcard-from-the-cosmos,https://assets.vogue.in/photos/6124ee21ee080057ad334e8f/1:1/w_1600%2Cc_limit/GauravGupta-6.jpg
5 times Deepika Padukone gave us lessons in transitional dressing. ,24 August 2021,Devki Bhatt,https://www.vogue.in/fashion/content/deepikapadukone-instagram-trasitional-season-dressing-lessons-jacket-trenchcoats-cardigans,https://assets.vogue.in/photos/61234999654a8f4f702192f3/1:1/w_1600%2Cc_limit/DeepikaPadukone%2520Trnech%2520Coat.jpg
Fashion’s favourite miniskirt is back in style: 12 of the best pieces to make heads turn,24 August 2021,Naheed Driver    Esha Gupta,https://www.vogue.in/fashion/content/the-best-miniskirts-to-buy-right-now,https://assets.vogue.in/photos/612491b14eb80d0a044c85f2/1:1/w_1600%2Cc_limit/Hailey%2520Bieber.jpg
Manish Malhotra at India Couture Week 2021,24 August 2021,Vogue.in,https://www.vogue.in/gallery/india-couture-week-2021-designer-manish-malhotra,https://assets.vogue.in/photos/61247e894eb80d0a044c85e9/1:1/w_1600%2Cc_limit/Manish_Malhotra_India_Couture_Week_2021_1.jpg
Everything you can look forward to at the second digital edition of India Couture Week 2021,23 August 2021,Nupur Sarvaiya,https://www.vogue.in/fashion/content/india-couture-week-2021-what-to-expect-designers-shows,https://assets.vogue.in/photos/61239959654a8f4f70219306/1:1/w_1600%2Cc_limit/Manish%2520Malhotra.jpg
11 ikat pieces you can shop to add character to your wardrobe,23 August 2021,Priyanka Kapadia    Chloe Chou,https://www.vogue.in/fashion/content/ikat-dress-shirt-pants-clothing-buy-add-character-wardrobe,https://assets.vogue.in/photos/61234701654a8f4f702192f1/1:1/w_1600%2Cc_limit/Wunderhaus.jpg
13 divine vintage photos that spotlight Princess Margaret’s royal style,23 August 2021,Kerry McDermott,https://www.vogue.in/fashion/gallery/princess-margaret-best-style-fashion-moments-vintage-pictures,https://assets.vogue.in/photos/61232448071bb32334cb8c15/1:1/w_1600%2Cc_limit/GettyImages-653058810.jpg
5 times Khushi Kapoor proved that crop tops are this season's hottest must-have,21 August 2021,Devki Bhatt,https://www.vogue.in/fashion/content/khushi-kapoor-crop-top-style-lessons-outfit-pictures,https://assets.vogue.in/photos/611f8091654a8f4f702192b0/1:1/w_1600%2Cc_limit/Khushi%2520Kapoor.jpg
